,Company Name,Rating,Reviews,Salaries,Interviews,Jobs
8332,Embassy Services,3.8,89 Reviews,568 Salaries,https://www.ambitionbox.com/interviews/embassy-services-interviews,-- Jobs
8333,Aqua Group,4.4,89 Reviews,441 Salaries,https://www.ambitionbox.com/interviews/aqua-group-interviews,-- Jobs
8334,SKS Business Services,2.9,89 Reviews,434 Salaries,https://www.ambitionbox.com/interviews/sks-business-services-interviews,-- Jobs
8335,M+W Group,3.9,88 Reviews,349 Salaries,https://www.ambitionbox.com/interviews/mw-group-interviews,-- Jobs
8336,ECI Telecom,4.3,88 Reviews,676 Salaries,https://www.ambitionbox.com/interviews/eci-telecom-interviews,3 Jobs
8337,Servosys Solutions,3.1,88 Reviews,875 Salaries,https://www.ambitionbox.com/interviews/servosys-solutions-interviews,1 Jobs
8338,Featherlite,3.5,88 Reviews,618 Salaries,https://www.ambitionbox.com/interviews/featherlite-interviews,-- Jobs
8339,C2L BIZ,3.7,88 Reviews,772 Salaries,https://www.ambitionbox.com/interviews/c2l-biz-interviews,11 Jobs
8340,Oswal Industries,3.6,88 Reviews,418 Salaries,https://www.ambitionbox.com/interviews/oswal-industries-limited-interviews,-- Jobs
8341,CLP India,4.1,88 Reviews,491 Salaries,https://www.ambitionbox.com/interviews/clp-india-interviews,-- Jobs
8342,Government of Kerala,3.9,88 Reviews,475 Salaries,https://www.ambitionbox.com/interviews/government-of-kerala-interviews,-- Jobs
8343,Bacancy Technology,3.4,88 Reviews,795 Salaries,https://www.ambitionbox.com/interviews/bacancy-technology-interviews,23 Jobs
8344,VaaaN Infra,4.2,88 Reviews,379 Salaries,https://www.ambitionbox.com/interviews/vaaan-infra-interviews,-- Jobs
8345,Man Infraconstruction,4.3,88 Reviews,288 Salaries,https://www.ambitionbox.com/interviews/man-infraconstruction-interviews,-- Jobs
8346,Captain Tractors,4.0,88 Reviews,397 Salaries,https://www.ambitionbox.com/interviews/captain-tractors-interviews,2 Jobs
8347,Hind Terminals,4.1,88 Reviews,562 Salaries,https://www.ambitionbox.com/interviews/hind-terminals-interviews,-- Jobs
8348,Global Market Insights,2.9,88 Reviews,495 Salaries,https://www.ambitionbox.com/interviews/global-market-insights-interviews,11 Jobs
8349,Malpani Group,4.2,88 Reviews,458 Salaries,https://www.ambitionbox.com/interviews/malpani-group-interviews,-- Jobs
8350,Modern Informatics,3.2,88 Reviews,449 Salaries,https://www.ambitionbox.com/interviews/modern-informatics-interviews,13 Jobs
8351,Sharda Cropchem,3.9,88 Reviews,353 Salaries,https://www.ambitionbox.com/interviews/sharda-cropchem-interviews,9 Jobs
8352,Rivulis Irrigation,4.4,88 Reviews,489 Salaries,https://www.ambitionbox.com/interviews/rivulis-irrigation-interviews,-- Jobs
8353,Sara Suole,4.1,88 Reviews,408 Salaries,https://www.ambitionbox.com/interviews/sara-suole-interviews,-- Jobs
8354,Telecomone Teleservices,4.0,88 Reviews,458 Salaries,https://www.ambitionbox.com/interviews/telecomone-teleservices-interviews,5 Jobs
8355,Magna Steyr,4.4,88 Reviews,822 Salaries,https://www.ambitionbox.com/interviews/magna-steyr-interviews,-- Jobs
8356,LG Polymers,4.5,88 Reviews,343 Salaries,https://www.ambitionbox.com/interviews/lg-polymers-interviews,5 Jobs
8357,Ufi Filters,4.0,88 Reviews,588 Salaries,https://www.ambitionbox.com/interviews/ufi-filters-interviews,2 Jobs
8358,VTP GROUP,3.9,88 Reviews,563 Salaries,https://www.ambitionbox.com/interviews/vtp-group-interviews,-- Jobs
8359,Gitarattan International Business School,4.8,88 Reviews,77 Salaries,https://www.ambitionbox.com/interviews/gitarattan-international-business-school-interviews,-- Jobs
8360,Believers Church Medical College Hospital,4.5,88 Reviews,310 Salaries,https://www.ambitionbox.com/interviews/believers-church-medical-college-hospital-interviews,-- Jobs
8361,Yellow Banana Food Company,3.4,88 Reviews,394 Salaries,https://www.ambitionbox.com/interviews/yellow-banana-food-company-interviews,-- Jobs
8362,Shabari Telecable Network,3.6,88 Reviews,525 Salaries,https://www.ambitionbox.com/interviews/shabari-telecable-network-interviews,-- Jobs
8363,The George Telegraph Training Institute,3.2,88 Reviews,370 Salaries,https://www.ambitionbox.com/interviews/the-george-telegraph-training-institute-interviews,-- Jobs
8364,Capline Services,3.2,88 Reviews,560 Salaries,https://www.ambitionbox.com/interviews/capline-services-interviews,10 Jobs
8365,Kalinga Commercial Corporation,3.6,88 Reviews,349 Salaries,https://www.ambitionbox.com/interviews/kalinga-commercial-corporation-interviews,-- Jobs
8366,Rain Cii Carbon Vizag,4.1,88 Reviews,428 Salaries,https://www.ambitionbox.com/interviews/rain-cii-carbon-vizag-interviews,-- Jobs
8367,L&T Infrastructure Development Projects,4.3,88 Reviews,868 Salaries,https://www.ambitionbox.com/interviews/l-t-infrastructure-development-projects-interviews,-- Jobs
8368,Mitel,3.8,88 Reviews,1.1k Salaries,https://www.ambitionbox.com/interviews/mitel-interviews,1 Jobs
8369,Mitsuba,3.8,88 Reviews,517 Salaries,https://www.ambitionbox.com/interviews/mitsuba-interviews,-- Jobs
8370,NextGen Invent,4.2,88 Reviews,289 Salaries,https://www.ambitionbox.com/interviews/nextgen-invent-interviews,5 Jobs
8371,Uttam Strips,3.6,88 Reviews,423 Salaries,https://www.ambitionbox.com/interviews/uttam-strips-interviews,6 Jobs
8372,Sunrise Biztech Systems,3.7,88 Reviews,417 Salaries,https://www.ambitionbox.com/interviews/sunrise-biztech-systems-interviews,-- Jobs
8373,Srei Infrastructure Finance,4.3,88 Reviews,409 Salaries,https://www.ambitionbox.com/interviews/srei-infrastructure-finance-interviews,-- Jobs
8374,Classic Marble Company,3.9,88 Reviews,433 Salaries,https://www.ambitionbox.com/interviews/classic-marble-company-interviews,6 Jobs
8375,Luxor International,4.0,88 Reviews,578 Salaries,https://www.ambitionbox.com/interviews/luxor-international-interviews,-- Jobs
8376,Timezone Entertainment,3.8,88 Reviews,332 Salaries,https://www.ambitionbox.com/interviews/timezone-entertainment-pvt-dot-ltd-dot-interviews,1 Jobs
8377,Delval Flow Controls,4.3,88 Reviews,626 Salaries,https://www.ambitionbox.com/interviews/delval-flow-controls-interviews,2 Jobs
8378,Self Coaching Classes,4.4,88 Reviews,983 Salaries,https://www.ambitionbox.com/interviews/self-coaching-classes-interviews,-- Jobs
8379,rProcess Outsourcing Services,3.6,88 Reviews,342 Salaries,https://www.ambitionbox.com/interviews/rprocess-outsourcing-services-interviews,6 Jobs
8380,Telecomone Teleservices,4.0,88 Reviews,458 Salaries,https://www.ambitionbox.com/interviews/telecomone-teleservices-interviews,5 Jobs
8381,Ufi Filters,4.0,88 Reviews,588 Salaries,https://www.ambitionbox.com/interviews/ufi-filters-interviews,2 Jobs
8382,Chili's Grill & Bar,4.5,88 Reviews,249 Salaries,https://www.ambitionbox.com/interviews/chilis-grill-and-bar-interviews,-- Jobs
8383,INFOCRUNCH ANALYTICS,3.9,88 Reviews,317 Salaries,https://www.ambitionbox.com/interviews/infocrunch-analytics-private-limited-interviews,1 Jobs
8384,Foodhub,4.2,88 Reviews,455 Salaries,https://www.ambitionbox.com/interviews/foodhub-interviews,3 Jobs
8385,Dura-Line,4.3,88 Reviews,377 Salaries,https://www.ambitionbox.com/interviews/dura-line-interviews,-- Jobs
8386,SOGEFI ENGINE SYSTEMS INDIA,3.5,88 Reviews,610 Salaries,https://www.ambitionbox.com/interviews/sogefi-engine-systems-india-interviews,-- Jobs
8387,Metro Brands,4.0,88 Reviews,562 Salaries,https://www.ambitionbox.com/interviews/metro-brands-limited-interviews,2 Jobs
8388,Statusneo,3.9,88 Reviews,471 Salaries,https://www.ambitionbox.com/interviews/statusneo-interviews,7 Jobs
8389,ICE Data Services,3.4,88 Reviews,736 Salaries,https://www.ambitionbox.com/interviews/ice-data-services-interviews,7 Jobs
8390,CRED,3.8,88 Reviews,1.4k Salaries,https://www.ambitionbox.com/interviews/cred-interviews,-- Jobs
8391,PeopleStrong Technologies,3.5,88 Reviews,570 Salaries,https://www.ambitionbox.com/interviews/peoplestrong-technologies-interviews,4 Jobs
8392,Fotografik Enterprises,3.7,88 Reviews,334 Salaries,https://www.ambitionbox.com/interviews/fotografik-enterprises-pvt-dot-ltd-dot-interviews,-- Jobs
8393,Brickwork India,3.5,88 Reviews,703 Salaries,https://www.ambitionbox.com/interviews/brickwork-india-interviews,14 Jobs
8394,Deqode,3.5,88 Reviews,635 Salaries,https://www.ambitionbox.com/interviews/deqode-interviews,55 Jobs
8395,Krishna Institute of Medical Sciences,4.2,88 Reviews,482 Salaries,https://www.ambitionbox.com/interviews/krishna-institute-of-medical-sciences-interviews,5 Jobs
8396,Perto,3.6,87 Reviews,532 Salaries,https://www.ambitionbox.com/interviews/perto-interviews,3 Jobs
8397,Aakash Hospital,4.0,87 Reviews,434 Salaries,https://www.ambitionbox.com/interviews/aakash-hospital-interviews,-- Jobs
8398,Deutsche Telekom,3.9,87 Reviews,1.1k Salaries,https://www.ambitionbox.com/interviews/deutsche-telekom-interviews,-- Jobs
8399,Han River Technology,4.0,87 Reviews,258 Salaries,https://www.ambitionbox.com/interviews/han-river-technology-interviews,12 Jobs
8400,HH Global,3.9,86 Reviews,813 Salaries,https://www.ambitionbox.com/interviews/hh-global-interviews,2 Jobs
8401,Navodaya Vidyalaya Samiti,4.1,85 Reviews,326 Salaries,https://www.ambitionbox.com/interviews/navodaya-vidyalaya-samiti-interviews,-- Jobs
8402,Room to Read,4.3,85 Reviews,237 Salaries,https://www.ambitionbox.com/interviews/room-to-read-interviews,8 Jobs
8403,Shivashakti Bio Technologies,3.9,89 Reviews,355 Salaries,https://www.ambitionbox.com/interviews/shivashakti-bio-technologies-interviews,-- Jobs
8404,Auriga IT Consulting Private Limited,4.7,88 Reviews,307 Salaries,https://www.ambitionbox.com/interviews/auriga-it-interviews,1 Jobs
8405,V2soft,4.0,88 Reviews,963 Salaries,https://www.ambitionbox.com/interviews/v2soft-interviews,18 Jobs
8406,Dembla Valves,3.1,88 Reviews,473 Salaries,https://www.ambitionbox.com/interviews/dembla-valves-interviews,14 Jobs
8407,FIL Industries,3.5,88 Reviews,517 Salaries,https://www.ambitionbox.com/interviews/fil-industries-ltd-interviews,2 Jobs
8408,Indovision Services,4.0,88 Reviews,538 Salaries,https://www.ambitionbox.com/interviews/indovision-services-interviews,2 Jobs
8409,Viney Corporation,3.7,88 Reviews,523 Salaries,https://www.ambitionbox.com/interviews/viney-corporation-interviews,-- Jobs
8410,BSL,3.7,87 Reviews,519 Salaries,https://www.ambitionbox.com/interviews/bsl-interviews,-- Jobs
8411,Basware,4.1,87 Reviews,726 Salaries,https://www.ambitionbox.com/interviews/basware-interviews,4 Jobs
8412,Infoicon Technologies,4.2,87 Reviews,286 Salaries,https://www.ambitionbox.com/interviews/infoicon-technologies-interviews,165 Jobs
8413,SPEC INDIA,4.6,87 Reviews,384 Salaries,https://www.ambitionbox.com/interviews/spec-india-interviews,6 Jobs
8414,Saarathi Healthcare,3.4,87 Reviews,303 Salaries,https://www.ambitionbox.com/interviews/saarathi-healthcare-interviews,12 Jobs
8415,Pride Technologies,3.7,87 Reviews,1k Salaries,https://www.ambitionbox.com/interviews/pride-technologies-interviews,-- Jobs
8416,Sri Mookambika Infosolutions,4.0,87 Reviews,561 Salaries,https://www.ambitionbox.com/interviews/sri-mookambika-infosolutions-interviews,-- Jobs
8417,Sharayu Toyota,4.4,87 Reviews,346 Salaries,https://www.ambitionbox.com/interviews/sharayu-toyota-interviews,4 Jobs
8418,Skymet Weather Services,4.2,87 Reviews,390 Salaries,https://www.ambitionbox.com/interviews/skymet-weather-services-interviews,-- Jobs
8419,Samsung Semiconductor,3.5,87 Reviews,882 Salaries,https://www.ambitionbox.com/interviews/samsung-semiconductor-interviews,3 Jobs
8420,DigitalTrack Solutions,4.1,87 Reviews,652 Salaries,https://www.ambitionbox.com/interviews/digitaltrack-solutions-interviews,1 Jobs
8421,Precision Group,3.8,87 Reviews,909 Salaries,https://www.ambitionbox.com/interviews/precision-group-interviews,-- Jobs
8422,Tekshapers Software Solutions,3.3,87 Reviews,675 Salaries,https://www.ambitionbox.com/interviews/tekshapers-software-solutions-interviews,5 Jobs
8423,AVON TUBETECH,3.4,87 Reviews,403 Salaries,https://www.ambitionbox.com/interviews/avon-tubetech-pvt-dot-ltd-dot-interviews,1 Jobs
8424,Babaji Shivram Clearing & Carriers,3.5,87 Reviews,495 Salaries,https://www.ambitionbox.com/interviews/babaji-shivram-clearing-and-carriers-pvt-dot-ltd-d-interviews,13 Jobs
8425,Indivillage Tech Solutions,3.6,87 Reviews,401 Salaries,https://www.ambitionbox.com/interviews/indivillage-tech-solutions-interviews,-- Jobs
8426,Sri Mookambika Infosolutions,4.0,87 Reviews,561 Salaries,https://www.ambitionbox.com/interviews/sri-mookambika-infosolutions-interviews,-- Jobs
8427,Pride Technologies,3.7,87 Reviews,1k Salaries,https://www.ambitionbox.com/interviews/pride-technologies-interviews,-- Jobs
8428,Ashida Electronics,3.7,87 Reviews,472 Salaries,https://www.ambitionbox.com/interviews/ashida-electronics-interviews,-- Jobs
8429,IFTM University,3.4,87 Reviews,366 Salaries,https://www.ambitionbox.com/interviews/iftm-university-interviews,-- Jobs
8430,NCL Alltek & Seccolor,3.7,87 Reviews,392 Salaries,https://www.ambitionbox.com/interviews/ncl-alltek-and-seccolor-interviews,-- Jobs
8431,Cybertech Systems & Software,3.8,87 Reviews,853 Salaries,https://www.ambitionbox.com/interviews/cybertech-systems-and-software-ltd-dot-interviews,1 Jobs
8432,Mindspace Outsourcing Services,4.2,87 Reviews,233 Salaries,https://www.ambitionbox.com/interviews/mindspace-outsourcing-services-interviews,3 Jobs
8433,Skymet Weather Services,4.2,87 Reviews,390 Salaries,https://www.ambitionbox.com/interviews/skymet-weather-services-interviews,-- Jobs
8434,Samsung Semiconductor,3.5,87 Reviews,882 Salaries,https://www.ambitionbox.com/interviews/samsung-semiconductor-interviews,3 Jobs
8435,Basware,4.1,87 Reviews,726 Salaries,https://www.ambitionbox.com/interviews/basware-interviews,4 Jobs
8436,SS Construction,4.4,87 Reviews,639 Salaries,https://www.ambitionbox.com/interviews/ss-construction-interviews,-- Jobs
8437,Integral University,4.0,87 Reviews,321 Salaries,https://www.ambitionbox.com/interviews/integral-university-interviews,-- Jobs
8438,Infoicon Technologies,4.2,87 Reviews,286 Salaries,https://www.ambitionbox.com/interviews/infoicon-technologies-interviews,165 Jobs
8439,SPEC INDIA,4.6,87 Reviews,384 Salaries,https://www.ambitionbox.com/interviews/spec-india-interviews,6 Jobs
8440,Plr Projects,4.2,87 Reviews,334 Salaries,https://www.ambitionbox.com/interviews/plr-projects-interviews,-- Jobs
8441,Way2Online Interactive,3.6,87 Reviews,667 Salaries,https://www.ambitionbox.com/interviews/way2online-interactive-interviews,1 Jobs
8442,Saboo RKS Motor,4.4,87 Reviews,395 Salaries,https://www.ambitionbox.com/interviews/saboo-rks-motors-interviews,-- Jobs
8443,Kserve Bpo,3.4,87 Reviews,394 Salaries,https://www.ambitionbox.com/interviews/kserve-bpo-interviews,1 Jobs
8444,Simple Logic IT,4.4,87 Reviews,577 Salaries,https://www.ambitionbox.com/interviews/simple-logic-it-interviews,5 Jobs
8445,Hindusthan Engineering & Industries,3.2,87 Reviews,413 Salaries,https://www.ambitionbox.com/interviews/hindusthan-engineering-interviews,-- Jobs
8446,Dewar's Garage,3.9,87 Reviews,330 Salaries,https://www.ambitionbox.com/interviews/dewars-garage-interviews,11 Jobs
8447,Amco Saft India,3.8,87 Reviews,383 Salaries,https://www.ambitionbox.com/interviews/amco-saft-india-interviews,-- Jobs
8448,BL Lifesciences,3.5,87 Reviews,413 Salaries,https://www.ambitionbox.com/interviews/bl-lifesciences-interviews,-- Jobs
8449,Mindspace Outsourcing Services,4.2,87 Reviews,233 Salaries,https://www.ambitionbox.com/interviews/mindspace-outsourcing-services-interviews,3 Jobs
8450,Excelity Global,4.2,87 Reviews,445 Salaries,https://www.ambitionbox.com/interviews/excelity-global-interviews,1 Jobs
8451,Specsmakers Opticians,4.0,87 Reviews,475 Salaries,https://www.ambitionbox.com/interviews/specsmakers-opticians-interviews,17 Jobs
8452,India Post Payments Bank,3.8,87 Reviews,517 Salaries,https://www.ambitionbox.com/interviews/india-post-payments-bank-interviews,-- Jobs
8453,Zahran Operation & Maintenance,3.3,87 Reviews,165 Salaries,https://www.ambitionbox.com/interviews/zahran-operation-and-maintenance-interviews,-- Jobs
8454,Reliable Spaces,3.0,87 Reviews,366 Salaries,https://www.ambitionbox.com/interviews/reliable-spaces-interviews,-- Jobs
8455,Covenant Consultants,4.4,87 Reviews,503 Salaries,https://www.ambitionbox.com/interviews/covenant-consultants-interviews,-- Jobs
8456,Della Group,3.6,87 Reviews,261 Salaries,https://www.ambitionbox.com/interviews/della-group-interviews,23 Jobs
8457,Guardian Healthcare Services,3.8,87 Reviews,447 Salaries,https://www.ambitionbox.com/interviews/guardian-healthcare-services-interviews,10 Jobs
8458,Colgate Global Business Services,3.9,87 Reviews,712 Salaries,https://www.ambitionbox.com/interviews/colgate-global-business-services-interviews,-- Jobs
8459,Kreate Energy,3.7,87 Reviews,364 Salaries,https://www.ambitionbox.com/interviews/kreate-energy-interviews,14 Jobs
8460,Bizbox Publishing,2.8,87 Reviews,309 Salaries,https://www.ambitionbox.com/interviews/bizbox-publishing-interviews,5 Jobs
8461,PETROCON ENGINEERS AND CONSULTANTS,3.1,87 Reviews,486 Salaries,https://www.ambitionbox.com/interviews/petrocon-engineers-and-consultants-interviews,15 Jobs
8462,21K School,4.0,87 Reviews,192 Salaries,https://www.ambitionbox.com/interviews/21k-school-interviews,2 Jobs
8463,Hema's Enterprises,4.0,87 Reviews,464 Salaries,https://www.ambitionbox.com/interviews/hemas-enterprises-interviews,44 Jobs
8464,Media NV,4.8,87 Reviews,42 Salaries,https://www.ambitionbox.com/interviews/media-nv-interviews,3 Jobs
8465,Aero Club,3.8,86 Reviews,340 Salaries,https://www.ambitionbox.com/interviews/aero-club-interviews,-- Jobs
8466,Surya Hospital,3.8,86 Reviews,518 Salaries,https://www.ambitionbox.com/interviews/surya-hospital-interviews,8 Jobs
8467,Damac Properties,3.5,86 Reviews,424 Salaries,https://www.ambitionbox.com/interviews/damac-properties-interviews,-- Jobs
8468,Shaze Luxury Retail,2.9,86 Reviews,498 Salaries,https://www.ambitionbox.com/interviews/shaze-luxury-retail-interviews,5 Jobs
8469,CMS Securitas,4.0,86 Reviews,344 Salaries,https://www.ambitionbox.com/interviews/cms-securitas-ltd-dot-interviews,-- Jobs
8470,St. Thomas School,4.3,86 Reviews,357 Salaries,https://www.ambitionbox.com/interviews/st-dot-thomas-school-interviews,2 Jobs
8471,PICL,3.8,86 Reviews,410 Salaries,https://www.ambitionbox.com/interviews/picl-interviews,-- Jobs
8472,Kasturba Medical College,4.6,86 Reviews,293 Salaries,https://www.ambitionbox.com/interviews/kasturba-medical-college-interviews,-- Jobs
8473,Ramkrishna Care Hospital,3.8,86 Reviews,346 Salaries,https://www.ambitionbox.com/interviews/ramkrishna-care-hospital-interviews,-- Jobs
8474,Brihanmumbai Electric Supply And Transport,4.4,86 Reviews,256 Salaries,https://www.ambitionbox.com/interviews/brihanmumbai-electric-supply-and-transport-interviews,-- Jobs
